Number,cset,alt,Choice,CL,SS,SOS,COST,SQ,Block,Q6K1,Q6K2,Q6K3,Q6K4,Age1,Age2,Age3,Edu1,Edu2,Edu3,Tin1,Tin2,FRB,size1,size2,AMED,Quant1,Quant2,Quant3,Quant4,Benefit1,Benefit2,Benefit3,Gender1,Gender2,Q5M1,Q5M2,Q5M3,Q5M4,Q5M5,Q5M6,Q5M7,Q5M8,Q9Ct,Q9LY,Q9F,Q9AT,Q9R,Q9VB,Q9MH,Q9PP,Q10TF,Q10CH,Q10SG,Q10T,Q10AT,Q10CP,Old_Number
47,4,3,1,0,0,0,0,1,3,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,4,1,8,2,3,7,5,6,1,4,2,6,3,5,39
48,1,1,1,-1,-1,-1,6,0,4,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,5,2,8,1,3,6,7,4,1,6,2,3,4,5,40
48,1,2,0,1,1,1,6,0,4,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,5,2,8,1,3,6,7,4,1,6,2,3,4,5,40
48,1,3,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,5,2,8,1,3,6,7,4,1,6,2,3,4,5,40
48,2,1,1,-1,1,1,10,0,4,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,5,2,8,1,3,6,7,4,1,6,2,3,4,5,40
48,2,2,0,1,-1,-1,3,0,4,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,5,2,8,1,3,6,7,4,1,6,2,3,4,5,40
48,2,3,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,5,2,8,1,3,6,7,4,1,6,2,3,4,5,40
48,3,1,0,1,1,-1,1,0,4,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,5,2,8,1,3,6,7,4,1,6,2,3,4,5,40
48,3,2,1,-1,1,1,10,0,4,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,5,2,8,1,3,6,7,4,1,6,2,3,4,5,40
48,3,3,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,5,2,8,1,3,6,7,4,1,6,2,3,4,5,40
48,4,1,0,1,1,1,1,0,4,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,5,2,8,1,3,6,7,4,1,6,2,3,4,5,40
48,4,2,1,-1,-1,-1,10,0,4,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,5,2,8,1,3,6,7,4,1,6,2,3,4,5,40
48,4,3,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,5,2,8,1,3,6,7,4,1,6,2,3,4,5,40
49,1,1,1,-1,-1,-1,6,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,1,2,3,4,5,6,7,8,1,2,3,4,5,6,41
49,1,2,0,1,1,1,6,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,1,2,3,4,5,6,7,8,1,2,3,4,5,6,41
49,1,3,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,1,2,3,4,5,6,7,8,1,2,3,4,5,6,41
49,2,1,1,-1,1,1,10,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,1,2,3,4,5,6,7,8,1,2,3,4,5,6,41
49,2,2,0,1,-1,-1,3,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,1,2,3,4,5,6,7,8,1,2,3,4,5,6,41
49,2,3,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,1,2,3,4,5,6,7,8,1,2,3,4,5,6,41
49,3,1,0,1,1,-1,1,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,1,2,3,4,5,6,7,8,1,2,3,4,5,6,41
49,3,2,1,-1,1,1,10,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,1,2,3,4,5,6,7,8,1,2,3,4,5,6,41
49,3,3,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,1,2,3,4,5,6,7,8,1,2,3,4,5,6,41
49,4,1,0,1,1,1,1,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,1,2,3,4,5,6,7,8,1,2,3,4,5,6,41
49,4,2,1,-1,-1,-1,10,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,1,2,3,4,5,6,7,8,1,2,3,4,5,6,41
49,4,3,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,1,2,3,4,5,6,7,8,1,2,3,4,5,6,41
50,1,1,0,-1,1,1,6,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,4,1,6,3,2,8,5,7,5,6,1,4,2,3,42
50,1,2,0,1,1,-1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,4,1,6,3,2,8,5,7,5,6,1,4,2,3,42
50,1,3,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,4,1,6,3,2,8,5,7,5,6,1,4,2,3,42
50,2,1,0,1,1,1,3,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,4,1,6,3,2,8,5,7,5,6,1,4,2,3,42
50,2,2,1,-1,-1,-1,10,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,4,1,6,3,2,8,5,7,5,6,1,4,2,3,42
50,2,3,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,4,1,6,3,2,8,5,7,5,6,1,4,2,3,42
50,3,1,0,1,-1,-1,10,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,4,1,6,3,2,8,5,7,5,6,1,4,2,3,42
50,3,2,0,-1,1,1,3,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,4,1,6,3,2,8,5,7,5,6,1,4,2,3,42
50,3,3,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,4,1,6,3,2,8,5,7,5,6,1,4,2,3,42
50,4,1,0,-1,1,-1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,4,1,6,3,2,8,5,7,5,6,1,4,2,3,42
50,4,2,0,1,-1,1,10,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,4,1,6,3,2,8,5,7,5,6,1,4,2,3,42
50,4,3,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,4,1,6,3,2,8,5,7,5,6,1,4,2,3,42
51,1,1,1,-1,-1,1,3,0,3,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,4,2,5,6,1,8,3,7,1,2,5,6,3,1,43
51,1,2,0,1,-1,1,1,0,3,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,4,2,5,6,1,8,3,7,1,2,5,6,3,1,43
51,1,3,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,4,2,5,6,1,8,3,7,1,2,5,6,3,1,43
51,2,1,1,1,-1,-1,10,0,3,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,4,2,5,6,1,8,3,7,1,2,5,6,3,1,43
51,2,2,0,-1,1,-1,1,0,3,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,4,2,5,6,1,8,3,7,1,2,5,6,3,1,43
51,2,3,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,4,2,5,6,1,8,3,7,1,2,5,6,3,1,43
51,3,1,1,1,1,1,10,0,3,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,4,2,5,6,1,8,3,7,1,2,5,6,3,1,43
51,3,2,0,-1,1,-1,1,0,3,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,4,2,5,6,1,8,3,7,1,2,5,6,3,1,43
51,3,3,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,4,2,5,6,1,8,3,7,1,2,5,6,3,1,43
51,4,1,0,-1,-1,-1,1,0,3,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,4,2,5,6,1,8,3,7,1,2,5,6,3,1,43
51,4,2,1,1,-1,1,3,0,3,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,4,2,5,6,1,8,3,7,1,2,5,6,3,1,43
51,4,3,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,4,2,5,6,1,8,3,7,1,2,5,6,3,1,43
52,1,1,1,-1,1,1,6,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,5,4,3,7,8,2,1,2,1,3,4,5,6,44
52,1,2,0,1,1,-1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,5,4,3,7,8,2,1,2,1,3,4,5,6,44
52,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,5,4,3,7,8,2,1,2,1,3,4,5,6,44
52,2,1,1,-1,-1,-1,6,0,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,5,4,3,7,8,2,1,2,1,3,4,5,6,44
52,2,2,0,1,1,1,6,0,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,5,4,3,7,8,2,1,2,1,3,4,5,6,44
52,2,3,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,5,4,3,7,8,2,1,2,1,3,4,5,6,44
52,3,1,0,1,1,1,3,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,5,4,3,7,8,2,1,2,1,3,4,5,6,44
52,3,2,1,-1,-1,-1,10,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,5,4,3,7,8,2,1,2,1,3,4,5,6,44
52,3,3,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,5,4,3,7,8,2,1,2,1,3,4,5,6,44
52,4,1,1,1,-1,-1,10,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,5,4,3,7,8,2,1,2,1,3,4,5,6,44
52,4,2,0,-1,1,1,3,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,5,4,3,7,8,2,1,2,1,3,4,5,6,44
52,4,3,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,5,4,3,7,8,2,1,2,1,3,4,5,6,44
53,1,1,1,-1,1,1,10,0,4,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,6,1,7,8,2,3,4,5,6,4,3,2,1,5,44
53,1,2,0,1,-1,-1,3,0,4,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,6,1,7,8,2,3,4,5,6,4,3,2,1,5,44
53,1,3,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,6,1,7,8,2,3,4,5,6,4,3,2,1,5,44
53,2,1,0,1,1,-1,1,0,4,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,6,1,7,8,2,3,4,5,6,4,3,2,1,5,44
53,2,2,1,-1,1,1,10,0,4,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,6,1,7,8,2,3,4,5,6,4,3,2,1,5,44
53,2,3,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,6,1,7,8,2,3,4,5,6,4,3,2,1,5,44
53,3,1,0,1,1,1,1,0,4,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,6,1,7,8,2,3,4,5,6,4,3,2,1,5,44
53,3,2,1,-1,-1,-1,10,0,4,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,6,1,7,8,2,3,4,5,6,4,3,2,1,5,44
53,3,3,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,6,1,7,8,2,3,4,5,6,4,3,2,1,5,44
53,4,1,0,-1,1,-1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,6,1,7,8,2,3,4,5,6,4,3,2,1,5,44
53,4,2,1,1,-1,1,10,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,6,1,7,8,2,3,4,5,6,4,3,2,1,5,44
53,4,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,6,1,7,8,2,3,4,5,6,4,3,2,1,5,44
54,1,1,0,-1,1,1,6,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,45
54,1,2,1,1,1,-1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,45
54,1,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,45
54,2,1,0,1,1,1,3,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,45
54,2,2,1,-1,-1,-1,10,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,45
54,2,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,45
54,3,1,1,1,-1,-1,10,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,45
54,3,2,0,-1,1,1,3,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,45
54,3,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,45
54,4,1,1,-1,1,-1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,45
54,4,2,0,1,-1,1,10,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,45
54,4,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,1,8,3,7,5,4,2,-999,-999,-999,-999,-999,1,45
55,1,1,1,-1,-1,-1,6,0,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,7,2,3,4,5,6,7,3,1,4,2,5,6,46
55,1,2,0,1,1,1,6,0,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,7,2,3,4,5,6,7,3,1,4,2,5,6,46
55,1,3,0,0,0,0,0,1,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,7,2,3,4,5,6,7,3,1,4,2,5,6,46
55,2,1,0,-1,1,1,10,0,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,7,2,3,4,5,6,7,3,1,4,2,5,6,46
55,2,2,0,1,-1,-1,3,0,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,7,2,3,4,5,6,7,3,1,4,2,5,6,46
55,2,3,1,0,0,0,0,1,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,7,2,3,4,5,6,7,3,1,4,2,5,6,46
55,3,1,0,1,1,-1,1,0,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,7,2,3,4,5,6,7,3,1,4,2,5,6,46
55,3,2,0,-1,1,1,10,0,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,7,2,3,4,5,6,7,3,1,4,2,5,6,46
55,3,3,1,0,0,0,0,1,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,7,2,3,4,5,6,7,3,1,4,2,5,6,46
55,4,1,0,1,1,1,1,0,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,7,2,3,4,5,6,7,3,1,4,2,5,6,46
55,4,2,1,-1,-1,-1,10,0,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,7,2,3,4,5,6,7,3,1,4,2,5,6,46
55,4,3,0,0,0,0,0,1,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,7,2,3,4,5,6,7,3,1,4,2,5,6,46
56,1,1,0,-1,1,1,6,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,2,6,3,7,5,1,1,4,2,5,6,3,1,47
56,1,2,0,1,1,-1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,2,6,3,7,5,1,1,4,2,5,6,3,1,47
56,1,3,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,2,6,3,7,5,1,1,4,2,5,6,3,1,47
56,2,1,0,-1,1,1,6,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,2,6,3,7,5,1,1,4,2,5,6,3,1,47
56,2,2,0,1,1,-1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,2,6,3,7,5,1,1,4,2,5,6,3,1,47
56,2,3,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,2,6,3,7,5,1,1,4,2,5,6,3,1,47
56,3,1,0,1,1,1,3,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,2,6,3,7,5,1,1,4,2,5,6,3,1,47
56,3,2,1,-1,-1,-1,10,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,2,6,3,7,5,1,1,4,2,5,6,3,1,47
56,3,3,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,2,6,3,7,5,1,1,4,2,5,6,3,1,47
56,4,1,0,1,1,1,3,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,2,6,3,7,5,1,1,4,2,5,6,3,1,47
56,4,2,1,-1,-1,-1,10,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,2,6,3,7,5,1,1,4,2,5,6,3,1,47
56,4,3,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,2,6,3,7,5,1,1,4,2,5,6,3,1,47
57,1,1,1,1,-1,-1,10,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,5,2,7,6,3,4,2,3,6,4,5,1,47
57,1,2,0,-1,1,1,3,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,5,2,7,6,3,4,2,3,6,4,5,1,47
57,1,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,5,2,7,6,3,4,2,3,6,4,5,1,47
